"Room","Capacity","UUID","Professor","Class","Title","Type","Time","Length"
"EMCB 103",0,"U0031775","SIKORSKI, C.","CP SC 2100-001","Discrete Structures","LECTURE","T1045|H1045",50
"EMCB 102",0,"U0035573","STENGER, F.","CP SC 3200-001","Scientific Computation","LECTURE","M1045|W1045",80
"EMCB 105",0,"U0263022","LEE, A. H.","CP SC 3500-001","Software Practice","LECTURE","T1400|H1400",80
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 3500-002","Software Practice","DISCUSSION","W0835",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 3500-003","Software Practice","DISCUSSION","W0940",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 3500-005","Software Practice","DISCUSSION","W1150",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 3500-006","Software Practice","DISCUSSION","W1255",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 3500-007","Software Practice","DISCUSSION","W1400",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 3500-008","Software Practice","DISCUSSION","W1505",50
"EMCB 101",0,"U0176314","FLATT, M.","CP SC 3520-001","Programming Languages","LECTURE","T1045|H1045",80
"EMCB 105",0,"U0030884","MYERS, C. J.","CP SC 3710-001","Computer Design Lab","LABORATORY","T0910|H0910",80
"EMCB 102",0,"U0027837","HANSCOM, D.","CP SC 3810-001","Computer Architecture","LECTURE","T0835|H0835",115
"EMCB 124",0,"U0303674","BOYES, B. A.","CP SC 4710-001","Comptr Eng Sr Project","LECTURE","T0910|H0910",80
"EMCB 120",0,"U0028988","ZACHARY, J. L.","CP SC 4960-001","TA: Workshop","SPECIAL TOPICS","H1225",80
"EMCB 105",0,"U0263022","LEE, A. H.","CP SC 5010-001","Software Practice","LECTURE","T1400|H1400",80
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 5010-002","Software Practice","DISCUSSION","W0835",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 5010-003","Software Practice","DISCUSSION","W0940",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 5010-005","Software Practice","DISCUSSION","W1150",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 5010-006","Software Practice","DISCUSSION","W1255",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 5010-007","Software Practice","DISCUSSION","W1400",50
"EMCB 210",0,"U0263022","LEE, A. H.","CP SC 5010-008","Software Practice","DISCUSSION","W1505",50
"MEB 3110",40,"U0028245","GOPALAKRISHNAN, G.","CP SC 5100-001","Foundations Of CS","LECTURE","M1045|W1045",80
"MEB 2325",49,"U0070397","PARKER, S. G.","CP SC 5210-001","Adv Sci Computing I","LECTURE","T1400|H1400",80
"EMCB 110",0,"U0241228","THOMPSON, C. A.","CP SC 5300-001","Artificial Intelligence","LECTURE","M1225|W1225",80
"EMCB 105",0,"U0030110","HENDERSON, T. C.","CP SC 5310-001","Robotics","LECTURE","M1400|W1400",80
"EMCB 110",0,"U0028599","RILOFF, E. M.","CP SC 5340-001","Natural Language","LECTURE","M1540|W1540",80
"EMCB 103",0,"U0029067","CARTER, J. B.","CP SC 5460-001","Operating Systems","LECTURE","M1400|W1400",80
"EMCB 104",0,"U0030391","HOLLAAR, L. A.","CP SC 5480-001","Networks","LECTURE","T1400|H1400",80
"EMCB 110",0,"U0028138","LINDSTROM, G. E.","CP SC 5530-001","Database Systems","LECTURE","M1045|W1045",80
"EMCB 122",0,"U0028553","RIESENFELD, R. F.","CP SC 5540-001","Human/Computer Interact","LECTURE","M1225|W1225",80
"EMCB 110",0,"U0029088","HANSEN, C. D.","CP SC 5610-001","Computer Graphics I","LECTURE","M0940|W0940|F0940",50
"EMCB 112",0,"U0237293","WHITAKER, R. T.","CP SC 5630-001","Scientifc Visualization","LECTURE","T1400|H1400",90
"EMCB 103",0,"U0031683","BRUNVAND, E. L.","CP SC 5710-001","Adv IC Design I","LECTURE","M1225|W1225",80
"EMCB 114",0,"U0030884","MYERS, C. J.","CP SC 5750-001","Syn/Verif Asyn VLSI Sys","LECTURE","M1100|W1100",115
"EMCB 105",0,"U0032422","DAVIS, A. L.","CP SC 5810-001","Adv Cptr Architecture","LECTURE","M1540|W1540",80
"MEB 3110",40,"U0028293","DRAKE, S. H.","CP SC 5963-001","Advanced Manufacturing","SPECIAL TOPICS","T1800",150
"MEB 3110",40,"U0028245","GOPALAKRISHNAN, G.","CP SC 6100-001","Foundations Of CS","LECTURE","M1045|W1045",80
"MEB 2325",49,"U0070397","PARKER, S. G.","CP SC 6210-001","Adv Sci Computing I","LECTURE","T1400|H1400",80
"EMCB 110",0,"U0241228","THOMPSON, C. A.","CP SC 6300-001","Artificial Intelligence","LECTURE","M1225|W1225",80
"EMCB 105",0,"U0030110","HENDERSON, T. C.","CP SC 6310-001","Robotics","LECTURE","M1400|W1400",80
"EMCB 110",0,"U0028599","RILOFF, E. M.","CP SC 6340-001","Natural Language","LECTURE","M1540|W1540",80
"MEB 3151",1,"U0029074","HSIEH, W. C.","CP SC 6470-001","Advanced Compilers","LECTURE","T1045|H1045",80
"EMCB 104",0,"U0030391","HOLLAAR, L. A.","CP SC 6480-001","Networks","LECTURE","T1400|H1400",80
"EMCB 110",0,"U0028138","LINDSTROM, G. E.","CP SC 6530-001","Database Systems","LECTURE","M1045|W1045",80
"EMCB 122",0,"U0028553","RIESENFELD, R. F.","CP SC 6540-001","Human/Computer Interact","LECTURE","M1225|W1225",80
"EMCB 110",0,"U0029088","HANSEN, C. D.","CP SC 6610-001","Computer Graphics I","LECTURE","M0940|W0940|F0940",50
"EMCB 112",0,"U0237293","WHITAKER, R. T.","CP SC 6630-001","Scientifc Visualization","LECTURE","T1400|H1400",90
"MEB 3151",1,"U0029515","SHIRLEY, P. S.","CP SC 6650-001","Image Synthesis","LECTURE","T1715|H1715",75
"EMCB 124",0,"U0028572","COHEN, E.","CP SC 6670-001","Cptr-Aided Geom Des I","LECTURE","M1045|W1045",80
"EMCB 103",0,"U0031683","BRUNVAND, E. L.","CP SC 6710-001","Adv IC Design I","LECTURE","M1225|W1225",80
"EMCB 114",0,"U0030884","MYERS, C. J.","CP SC 6750-001","Syn & Ver Asyn VLSI Sys","LECTURE","M1100|W1100",115
"EMCB 105",0,"U0032422","DAVIS, A. L.","CP SC 6810-001","Adv Cptr Architecture","LECTURE","M1540|W1540",80
"EMCB 104",0,"U0030110","HENDERSON, T. C.","CP SC 6930-001","Seminar","SEMINAR","T1540|H1540",80
"MEB 3151",1,"U0028138","LINDSTROM, G. E.","CP SC 6931-001","Seminar","SEMINAR","F1045",80
"MEB 3345",1,"U0030676","JOHNSON, C. R.","CP SC 6932-001","Seminar","SEMINAR","F1400",80
"MEB 3151",1,"U0028245","GOPALAKRISHNAN, G.","CP SC 6933-001","Seminar","SEMINAR","M1225",80
"MEB 3151",1,"U0034190","KESSLER, R. R.","CP SC 6934-001","Seminar","SEMINAR","F1445",60
"MEB 3151",1,"U0029067","CARTER, J. B.","CP SC 6935-001","Seminar","SEMINAR","W1225",80
"EMCB 114",0,"U0028553","RIESENFELD, R. F.","CP SC 6936-001","Seminar","SEMINAR","T1400|H1400",80
"MEB 3151",1,"U0029088","HANSEN, C. D.","CP SC 6937-001","Seminar","SEMINAR","T1400|H1400",50
"MEB 3151",1,"U0028245","GOPALAKRISHNAN, G.","CP SC 6940-001","Seminar","SEMINAR","F1300",90
